,smash,stop,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
2456,0.14380669593811035,0.06804454326629639,0.06804454326629639,0.14380669593811035,True,False
2457,0.07776999473571777,0.060289621353149414,0.060289621353149414,0.07776999473571777,True,False
2458,0.2213764190673828,0.14973735809326172,0.14973735809326172,0.2213764190673828,True,False
2459,0.11862748861312866,0.05806148052215576,0.05806148052215576,0.11862748861312866,True,False
2460,0.15660566091537476,0.12238550186157227,0.12238550186157227,0.15660566091537476,True,False
2461,0.09492063522338867,0.06048709154129028,0.06048709154129028,0.09492063522338867,True,False
2462,0.09238570928573608,0.0536421537399292,0.0536421537399292,0.09238570928573608,True,False
2463,0.129632830619812,0.11226719617843628,0.11226719617843628,0.129632830619812,True,False
2464,0.11332333087921143,0.04222363233566284,0.04222363233566284,0.11332333087921143,True,False
2465,0.17978602647781372,0.10894900560379028,0.10894900560379028,0.17978602647781372,True,False
2466,0.12447875738143921,0.05466639995574951,0.05466639995574951,0.12447875738143921,True,False
2467,0.18442893028259277,0.08303451538085938,0.08303451538085938,0.18442893028259277,True,False
2468,0.08760082721710205,0.05082064867019653,0.05082064867019653,0.08760082721710205,True,False
2469,0.08692866563796997,0.07846075296401978,0.07846075296401978,0.08692866563796997,True,False
2470,0.1844491958618164,0.06329524517059326,0.06329524517059326,0.1844491958618164,True,False
2471,0.19560468196868896,0.11664396524429321,0.11664396524429321,0.19560468196868896,True,False
2472,0.1822425127029419,0.09180814027786255,0.09180814027786255,0.1822425127029419,True,False
2473,0.15283149480819702,0.10914498567581177,0.10914498567581177,0.15283149480819702,True,False
2474,0.14066582918167114,0.09188932180404663,0.09188932180404663,0.14066582918167114,True,False
2475,0.07130193710327148,0.06094485521316528,0.06094485521316528,0.07130193710327148,True,False
2476,0.1286475658416748,0.09331363439559937,0.09331363439559937,0.1286475658416748,True,False
2477,0.13075345754623413,0.08640515804290771,0.08640515804290771,0.13075345754623413,True,False
2478,0.13318932056427002,0.09022676944732666,0.09022676944732666,0.13318932056427002,True,False
2479,0.1043022871017456,0.07348144054412842,0.07348144054412842,0.1043022871017456,True,False
2480,0.10218089818954468,0.05887329578399658,0.05887329578399658,0.10218089818954468,True,False
2481,0.1476151943206787,0.0971149206161499,0.0971149206161499,0.1476151943206787,True,False
2482,0.08463543653488159,0.050178587436676025,0.050178587436676025,0.08463543653488159,True,False
2483,0.1840881109237671,0.1471712589263916,0.1471712589263916,0.1840881109237671,True,False
2484,0.10996675491333008,0.05106031894683838,0.05106031894683838,0.10996675491333008,True,False
2485,0.1586114764213562,0.09737682342529297,0.09737682342529297,0.1586114764213562,True,False
2486,0.12399870157241821,0.11353927850723267,0.11353927850723267,0.12399870157241821,True,False
2487,0.13241928815841675,0.06124347448348999,0.06124347448348999,0.13241928815841675,True,False
2488,0.16251897811889648,0.09031271934509277,0.09031271934509277,0.16251897811889648,True,False
2489,0.15218901634216309,0.12163764238357544,0.12163764238357544,0.15218901634216309,True,False
2490,0.08888691663742065,0.052812278270721436,0.052812278270721436,0.08888691663742065,True,False
2491,0.1459750533103943,0.10944259166717529,0.10944259166717529,0.1459750533103943,True,False
2492,0.15435892343521118,0.08949482440948486,0.08949482440948486,0.15435892343521118,True,False
2493,0.13591265678405762,0.09785497188568115,0.09785497188568115,0.13591265678405762,True,False
2494,0.1374375820159912,0.10902774333953857,0.10902774333953857,0.1374375820159912,True,False
2495,0.12468665838241577,0.07857584953308105,0.07857584953308105,0.12468665838241577,True,False
2496,0.09585905075073242,0.05288571119308472,0.05288571119308472,0.09585905075073242,True,False
2497,0.1382455825805664,0.08650743961334229,0.08650743961334229,0.1382455825805664,True,False
2498,0.0983240008354187,0.06495898962020874,0.06495898962020874,0.0983240008354187,True,False
2499,0.10973191261291504,0.056375086307525635,0.056375086307525635,0.10973191261291504,True,False
2500,0.10629475116729736,0.09398329257965088,0.09398329257965088,0.10629475116729736,True,False
2501,0.10262507200241089,0.07659441232681274,0.07659441232681274,0.10262507200241089,True,False
2502,0.06763797998428345,0.044936537742614746,0.044936537742614746,0.06763797998428345,True,False
2503,0.1127578616142273,0.08547985553741455,0.08547985553741455,0.1127578616142273,True,False
2504,0.12807637453079224,0.06580245494842529,0.06580245494842529,0.12807637453079224,True,False
2505,0.15995287895202637,0.10778915882110596,0.10778915882110596,0.15995287895202637,True,False
2506,0.09648996591567993,0.045380353927612305,0.045380353927612305,0.09648996591567993,True,False
2507,0.19275599718093872,0.0837753415107727,0.0837753415107727,0.19275599718093872,True,False
2508,0.06220448017120361,0.036945343017578125,0.036945343017578125,0.06220448017120361,True,False
2509,0.07033181190490723,0.05790352821350098,0.05790352821350098,0.07033181190490723,True,False
2510,0.12459272146224976,0.09692704677581787,0.09692704677581787,0.12459272146224976,True,False
2511,0.09949839115142822,0.10009527206420898,0.10009527206420898,0.09949839115142822,False,True
2512,0.0927501916885376,0.062372684478759766,0.062372684478759766,0.0927501916885376,True,False
2513,0.12762123346328735,0.09250694513320923,0.09250694513320923,0.12762123346328735,True,False
2514,0.09622836112976074,0.07044684886932373,0.07044684886932373,0.09622836112976074,True,False
2515,0.1555405855178833,0.08821505308151245,0.08821505308151245,0.1555405855178833,True,False
2516,0.0874362587928772,0.06237494945526123,0.06237494945526123,0.0874362587928772,True,False
2517,0.12498199939727783,0.12011384963989258,0.12011384963989258,0.12498199939727783,True,False
2518,0.10297459363937378,0.06330043077468872,0.06330043077468872,0.10297459363937378,True,False
2519,0.08308494091033936,0.06909745931625366,0.06909745931625366,0.08308494091033936,True,False
2520,0.13188034296035767,0.08332258462905884,0.08332258462905884,0.13188034296035767,True,False
2521,0.12999463081359863,0.0747995376586914,0.0747995376586914,0.12999463081359863,True,False
2522,0.11130565404891968,0.0514947772026062,0.0514947772026062,0.11130565404891968,True,False
2523,0.15797430276870728,0.11046797037124634,0.11046797037124634,0.15797430276870728,True,False
2524,0.08133554458618164,0.05229443311691284,0.05229443311691284,0.08133554458618164,True,False
2525,0.12136965990066528,0.08402246236801147,0.08402246236801147,0.12136965990066528,True,False
2526,0.15692895650863647,0.09997141361236572,0.09997141361236572,0.15692895650863647,True,False
2527,0.17525452375411987,0.10377734899520874,0.10377734899520874,0.17525452375411987,True,False
2528,0.1692233681678772,0.08282124996185303,0.08282124996185303,0.1692233681678772,True,False
2529,0.1320168375968933,0.06305074691772461,0.06305074691772461,0.1320168375968933,True,False
2530,0.1580829620361328,0.11412405967712402,0.11412405967712402,0.1580829620361328,True,False
2531,0.08125847578048706,0.05152535438537598,0.05152535438537598,0.08125847578048706,True,False
2532,0.167711079120636,0.12098312377929688,0.12098312377929688,0.167711079120636,True,False
2533,0.11011242866516113,0.08777141571044922,0.08777141571044922,0.11011242866516113,True,False
2534,0.07758760452270508,0.06115013360977173,0.06115013360977173,0.07758760452270508,True,False
2535,0.07502126693725586,0.06827706098556519,0.06827706098556519,0.07502126693725586,True,False
2536,0.11121851205825806,0.05985903739929199,0.05985903739929199,0.11121851205825806,True,False
2537,0.1398295760154724,0.08798778057098389,0.08798778057098389,0.1398295760154724,True,False
2538,0.129408061504364,0.09495174884796143,0.09495174884796143,0.129408061504364,True,False
2539,0.09993165731430054,0.0535738468170166,0.0535738468170166,0.09993165731430054,True,False
2540,0.06796401739120483,0.0474320650100708,0.0474320650100708,0.06796401739120483,True,False
2541,0.11653894186019897,0.11032122373580933,0.11032122373580933,0.11653894186019897,True,False
2542,0.22434580326080322,0.12769949436187744,0.12769949436187744,0.22434580326080322,True,False
2543,0.2162514328956604,0.12581956386566162,0.12581956386566162,0.2162514328956604,True,False
2544,0.10833251476287842,0.0682491660118103,0.0682491660118103,0.10833251476287842,True,False
2545,0.088969886302948,0.08990883827209473,0.08990883827209473,0.088969886302948,False,True
2546,0.11638909578323364,0.061182260513305664,0.061182260513305664,0.11638909578323364,True,False
2547,0.1718120574951172,0.11097687482833862,0.11097687482833862,0.1718120574951172,True,False
2548,0.19791877269744873,0.10709613561630249,0.10709613561630249,0.19791877269744873,True,False
2549,0.10835260152816772,0.09250783920288086,0.09250783920288086,0.10835260152816772,True,False
2550,0.062229931354522705,0.030189096927642822,0.030189096927642822,0.062229931354522705,True,False
2551,0.12325078248977661,0.09904634952545166,0.09904634952545166,0.12325078248977661,True,False
2552,0.10359340906143188,0.08332592248916626,0.08332592248916626,0.10359340906143188,True,False
2553,0.17606347799301147,0.06401634216308594,0.06401634216308594,0.17606347799301147,True,False
2554,0.07236993312835693,0.03837323188781738,0.03837323188781738,0.07236993312835693,True,False
2555,0.09238457679748535,0.0623013973236084,0.0623013973236084,0.09238457679748535,True,False
2556,0.11074048280715942,0.053879737854003906,0.053879737854003906,0.11074048280715942,True,False
2557,0.12105679512023926,0.09842562675476074,0.09842562675476074,0.12105679512023926,True,False
