,car,glass,plate,truck,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
0,0.003021097289509722,0.001345299603232264,0.002183516429646537,0.0020733028125752284,0.0025472000510424753,0.0017644080164394005,False,True
1,0.003376456048546861,0.0024073583287615996,0.002672452835552952,0.0024068975093015643,0.0028916767789242126,0.002539905582157276,False,True
2,0.001682265739351263,0.0017781707404119773,0.0025232067609483044,0.0027786973161180173,0.00223048152773464,0.002150688750680141,False,True
3,0.002398704366035065,0.0022618209930596045,0.0018888983056649655,0.0025029980829744947,0.0024508512245047798,0.002075359649362285,False,True
4,0.00391591472227415,0.0020238688191346332,0.001349762166131252,0.0031483250583561606,0.003532119890315155,0.0016868154926329426,False,True
5,0.003119289891654553,0.0022686051643440175,0.0020680620815456408,0.001960630487046644,0.0025399601893505985,0.002168333622944829,False,True
6,0.0024660001258796083,0.0024182845465017255,0.002262162012075186,0.00323019360389154,0.0028480968648855742,0.002340223279288456,False,True
7,0.0027293944357220656,0.002028130482938484,0.0029411591652019897,0.0028954362645883247,0.002812415350155195,0.002484644824070237,False,True
8,0.0036913087030301384,0.0022577242242749485,0.0027723723087065277,0.003871662676365628,0.0037814856896978832,0.002515048266490738,False,True
9,0.0031509703073203665,0.0012428337531017464,0.00306541706619623,0.002001839182126597,0.0025764047447234817,0.002154125409648988,False,True
10,0.0017423550641684216,0.0027757201042464263,0.001908866155799993,0.004021753737415312,0.002882054400791867,0.0023422931300232097,False,True
11,0.0020650016202242716,0.0017249009479782806,0.001480058658569483,0.0020031074873149146,0.002034054553769593,0.0016024798032738818,False,True
12,0.0029338876767285305,0.0022360527601265057,0.003586586574473749,0.0034218667183604223,0.0031778771975444764,0.0029113196673001274,False,True
13,0.0029393596644318176,0.0017122779189712167,0.0015796414290695227,0.003348079254452796,0.003143719459442307,0.0016459596740203697,False,True
14,0.0022223315593060677,0.002264357710045073,0.00362938754116493,0.0032828082803558756,0.0027525699198309717,0.0029468726256050015,True,False
15,0.003087010551026226,0.0029708431247861267,0.0025715621957586032,0.003449109833827735,0.0032680601924269803,0.002771202660272365,False,True
16,0.0015768336811782246,0.0018169657519443438,0.0018422251318439553,0.0019398486048282093,0.001758341143003217,0.0018295954418941496,True,False
17,0.002666746080160598,0.0018724529384362976,0.002325533569002114,0.0027900575343678957,0.002728401807264247,0.0020989932537192058,False,True
18,0.0020788519947517736,0.0017045116273898264,0.0011965589467107796,0.0017399350492731669,0.0019093935220124703,0.001450535287050303,False,True
19,0.003270423975751169,0.0017943086050266066,0.0017812127972198777,0.0011803883302003992,0.002225406152975784,0.0017877607011232421,False,True
20,0.003536722894525335,0.002117826338882245,0.0013979662288576833,0.002219523484598529,0.002878123189561932,0.001757896283869964,False,True
21,0.0029142644487419878,0.001739938209948888,0.0019627578131620194,0.0017385084134725615,0.0023263864311072746,0.0018513480115554537,False,True
22,0.0023180216697733513,0.0022156710284244596,0.0015030579762810303,0.002036917137380856,0.0021774694035771036,0.001859364502352745,False,True
23,0.002258023912936613,0.003248464275711016,0.002732259132443793,0.0029439776184574384,0.0026010007656970258,0.0029903617040774044,True,False
24,0.003039496182190571,0.0038337103236082415,0.002520552095577999,0.00403577025620272,0.0035376332191966453,0.0031771312095931203,False,True
25,0.002213509798450697,0.0016430025090975464,0.0023802780927588696,0.0020193340110202795,0.002116421904735488,0.002011640300928208,False,True
26,0.004786397466682968,0.0021149493568718425,0.002386214418177768,0.0026234446014468116,0.0037049210340648897,0.002250581887524805,False,True
27,0.0036140343683931375,0.001325639404284873,0.002086478287195437,0.0013667318711174659,0.0024903831197553017,0.0017060588457401549,False,True
28,0.003178046600631812,0.0028390394866930624,0.0018210158822067335,0.004691300576354918,0.003934673588493365,0.002330027684449898,False,True
29,0.002877329390872485,0.0014981592622919093,0.001884868682283214,0.0027975853234006864,0.0028374573571365858,0.0016915139722875616,False,True
30,0.0017180365607721848,0.0022829398411509105,0.00208267369872428,0.003000177754390654,0.0023591071575814193,0.0021828067699375953,False,True
31,0.0015957584315601236,0.0016234155742143042,0.0013889248675301724,0.002357949831598538,0.001976854131579331,0.0015061702208722383,False,True
32,0.0029463427486358107,0.0019225251153313083,0.0029112965116545597,0.002110101809938536,0.0025282222792871734,0.002416910813492934,False,True
33,0.002709137712371801,0.0025894788412770264,0.00218513152997335,0.0035872592825801908,0.0031481984974759958,0.002387305185625188,False,True
34,0.0053742718578213555,0.002720980473207235,0.0023306374898600657,0.0019583092027525284,0.003666290530286942,0.0025258089815336504,False,True
35,0.00230702623235024,0.0011331208549898442,0.0016666985735633855,0.002601653641935986,0.002454339937143113,0.0013999097142766148,False,True
36,0.0027843320897472656,0.002152661022151392,0.0018912228842016265,0.0018840453320072559,0.0023341887108772608,0.0020219419531765093,False,True
37,0.003312548653135461,0.001676810383865357,0.0018525964324080935,0.0019023886265312484,0.0026074686398333546,0.0017647034081367252,False,True
38,0.0022848177675347525,0.001713822315435043,0.0016211121472582413,0.0028418243151030476,0.0025633210413189,0.001667467231346642,False,True
39,0.003399674910533168,0.001885954882007157,0.0019305889046451474,0.002657575932719647,0.0030286254216264075,0.0019082718933261522,False,True
40,0.0018679927971795296,0.002772655353083908,0.0018291824996157224,0.0025315641937718736,0.0021997784954757016,0.0023009189263498153,True,False
41,0.002435018435811731,0.002172528275663832,0.0027314012348909067,0.0025087524915535786,0.002471885463682655,0.0024519647552773693,False,True
42,0.0018952103649448881,0.0015566752409167384,0.002334640885744199,0.0030601159016340196,0.002477663133289454,0.0019456580633304688,False,True
43,0.0026983936698538047,0.0036874957295461863,0.003616577587108205,0.0025553750081439564,0.0026268843389988805,0.0036520366583271957,True,False
44,0.0014706573035222492,0.0012085561112338272,0.0011270276786295996,0.0014525280148215414,0.0014615926591718953,0.0011677918949317134,False,True
45,0.0018452874261246643,0.0012283676942070887,0.0007978748020027737,0.0010495525496908575,0.001447419987907761,0.0010131212481049312,False,True
46,0.0018350694712763183,0.0010830479015774275,0.00122733002958475,0.001064715074797884,0.0014498922730371011,0.0011551889655810887,False,True
47,0.0023837799470678434,0.001979120551686697,0.0023521851143457617,0.00152844089279347,0.0019561104199306567,0.0021656528330162295,True,False
48,0.0026587178460527605,0.002093308639555369,0.00179939223828951,0.0022332936560293115,0.002446005751041036,0.0019463504389224395,False,True
49,0.0033003125028201463,0.002569153366372312,0.0020918994393686052,0.0016995452715716786,0.0024999288871959124,0.0023305264028704586,False,True
50,0.004586923688852496,0.001919269395212253,0.0030095982348751216,0.0033221257266038418,0.003954524707728169,0.0024644338150436873,False,True
51,0.002108626082341969,0.002003063454734,0.0025555014228922923,0.001346292186891973,0.001727459134616971,0.002279282438813146,True,False
52,0.003015840510272483,0.001520757055799682,0.0020038035938313437,0.0021624684460238575,0.00258915447814817,0.0017622803248155128,False,True
53,0.002579993496693689,0.0016406430766789937,0.0021280582821991967,0.0019830473079474054,0.002281520402320547,0.0018843506794390952,False,True
54,0.004930261394899715,0.0017799996073408764,0.0020517895878083836,0.0033115401391053956,0.0041209007670025555,0.00191589459757463,False,True
55,0.001928137413943376,0.0014038585646782842,0.0018980543675223283,0.0015922766233840147,0.0017602070186636953,0.0016509564661003062,False,True
56,0.00281717268037196,0.0036270717657455043,0.00395962452005294,0.0031173238369767153,0.0029672482586743376,0.003793348142899222,True,False
57,0.00166705376276588,0.0021019382076589155,0.0015982739967446147,0.0017773135831948839,0.0017221836729803819,0.001850106102201765,True,False
58,0.0025656240595337554,0.0020885968922427223,0.0023118075329852106,0.004070838873774019,0.003318231466653887,0.0022002022126139664,False,True
59,0.003744846834871085,0.0026636055931711367,0.0050282083836141744,0.0033540894978928426,0.003549468166381964,0.0038459069883926555,True,False
60,0.0025135949790537904,0.0025935026651271453,0.0025516054364476126,0.0025358169142593034,0.002524705946656547,0.002572554050787379,True,False
