,car,glass,plate,truck,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware,,,,,c2v,c2d
1864,0.002269864,0.002007902,0.002196133,0.003199816,0.00273484,0.002102017,FALSE,TRUE,,0,1,,,
1865,0.004381537,0.005395412,0.004807234,0.002974391,0.003677964,0.005101323,TRUE,FALSE,,1,0,,,
1866,0.002091646,0.003563046,0.003135681,0.003097951,0.002594799,0.003349364,TRUE,FALSE,,1,0,,,
1867,0.00318104,0.00280273,0.003198445,0.002939045,0.003060043,0.003000587,FALSE,TRUE,,0,1,,,
1868,0.002806664,0.002240598,0.002007961,0.003098726,0.002952695,0.00212428,FALSE,TRUE,,0,1,,,
1869,0.002111673,0.002237558,0.003368497,0.002734661,0.002423167,0.002803028,TRUE,FALSE,,1,0,,,
1870,0.002736151,0.004300594,0.002006412,0.003290951,0.003013551,0.003153503,TRUE,FALSE,,1,0,,,
1871,0.004423618,0.002787232,0.004071832,0.004198909,0.004311264,0.003429532,FALSE,TRUE,,0,1,,,
1872,0.003525972,0.002856612,0.001794875,0.002338946,0.002932459,0.002325743,FALSE,TRUE,,0,1,,,
1873,0.003366292,0.003273308,0.003860831,0.003332853,0.003349572,0.00356707,TRUE,FALSE,,1,0,,,
1874,0.002399921,0.00265193,0.002364874,0.003114045,0.002756983,0.002508402,FALSE,TRUE,,0,1,,,
1875,0.002141714,0.002025008,0.002164066,0.001805604,0.001973659,0.002094537,TRUE,FALSE,,1,0,,,
1876,0.002325654,0.002988875,0.002516329,0.00440079,0.003363222,0.002752602,FALSE,TRUE,,0,1,,,
1877,0.00217557,0.003178775,0.003165185,0.003123045,0.002649307,0.00317198,TRUE,FALSE,,1,0,,,
1878,0.003130019,0.002576888,0.002841413,0.002690077,0.002910048,0.00270915,FALSE,TRUE,,0,1,,,
1879,0.002002954,0.002273142,0.004098475,0.00232178,0.002162367,0.003185809,TRUE,FALSE,,1,0,,,
1880,0.00318855,0.005436838,0.002986014,0.002308071,0.002748311,0.004211426,TRUE,FALSE,,1,0,,,
1881,0.002458036,0.002020359,0.001791477,0.001511872,0.001984954,0.001905918,FALSE,TRUE,,0,1,,,
1882,0.00366056,0.002889156,0.003557622,0.003461897,0.003561229,0.003223389,FALSE,TRUE,,0,1,,,
1883,0.002378166,0.003048539,0.003966451,0.002530158,0.002454162,0.003507495,TRUE,FALSE,,1,0,,,
1884,0.004196584,0.002900124,0.003309846,0.004743934,0.004470259,0.003104985,FALSE,TRUE,,0,1,,,
1885,0.002643883,0.002393484,0.002980053,0.003279984,0.002961934,0.002686769,FALSE,TRUE,,0,1,,,
1886,0.001894295,0.00251931,0.001958311,0.002786875,0.002340585,0.00223881,FALSE,TRUE,,0,1,,,
1887,0.003080308,0.002753198,0.002708018,0.004110575,0.003595442,0.002730608,FALSE,TRUE,,0,1,,,
1888,0.001907885,0.003838778,0.004066944,0.00229758,0.002102733,0.003952861,TRUE,FALSE,,1,0,,,
1889,0.00288254,0.005014718,0.00160104,0.003369987,0.003126264,0.003307879,TRUE,FALSE,,1,0,,,
1890,0.00227648,0.004373372,0.004301906,0.003464758,0.002870619,0.004337639,TRUE,FALSE,,1,0,,,
1891,0.002046645,0.003273666,0.002573252,0.001782596,0.00191462,0.002923459,TRUE,FALSE,,1,0,,,
1892,0.003038228,0.004497468,0.002706826,0.002292037,0.002665132,0.003602147,TRUE,FALSE,,1,0,,,
1893,0.003011703,0.002758563,0.002020836,0.002563715,0.002787709,0.002389699,FALSE,TRUE,,0,1,,,
1894,0.003064275,0.003557622,0.003154397,0.003082335,0.003073305,0.00335601,TRUE,FALSE,,1,0,,,
1895,0.004079819,0.003569782,0.002585053,0.002129734,0.003104776,0.003077418,FALSE,TRUE,,0,1,,,
1896,0.004036963,0.003451645,0.003788292,0.003834426,0.003935695,0.003619969,FALSE,TRUE,,0,1,,,
1897,0.004395425,0.004540145,0.003030419,0.004385233,0.004390329,0.003785282,FALSE,TRUE,,0,1,,,
1898,0.002807081,0.003105938,0.001843452,0.002232552,0.002519816,0.002474695,FALSE,TRUE,,0,1,,,
1899,0.001842797,0.002443969,0.001580238,0.001607001,0.001724899,0.002012104,TRUE,FALSE,,1,0,,,
1900,0.0026443,0.004670501,0.003569245,0.00358212,0.00311321,0.004119873,TRUE,FALSE,,1,0,,,
1901,0.003021836,0.003887951,0.002097726,0.00320667,0.003114253,0.002992839,FALSE,TRUE,,0,1,,,
1902,0.001802444,0.003828585,0.004766345,0.002247691,0.002025068,0.004297465,TRUE,FALSE,,1,0,,,
1903,0.004235089,0.0018996,0.003348768,0.002857685,0.003546387,0.002624184,FALSE,TRUE,,0,1,,,
1904,0.004510045,0.004026592,0.004399717,0.003622353,0.004066199,0.004213154,TRUE,FALSE,,1,0,,,
1905,0.001882553,0.001877069,0.002130389,0.002298892,0.002090722,0.002003729,FALSE,TRUE,,0,1,,,
1906,0.003096759,0.002961278,0.002306938,0.003026128,0.003061444,0.002634108,FALSE,TRUE,,0,1,,,
1907,0.003098905,0.002469659,0.006542206,0.002651513,0.002875209,0.004505932,TRUE,FALSE,,1,0,,,
1908,0.002863228,0.002252162,0.002483785,0.003572285,0.003217757,0.002367973,FALSE,TRUE,,0,1,,,
1909,0.002031624,0.003172696,0.002605677,0.002112031,0.002071828,0.002889186,TRUE,FALSE,,1,0,,,
1910,0.002800167,0.003314078,0.003019631,0.003590763,0.003195465,0.003166854,FALSE,TRUE,,0,1,,,
1911,0.003449142,0.00357312,0.002770007,0.002794862,0.003122002,0.003171563,TRUE,FALSE,,1,0,,,
1912,0.003982544,0.004146755,0.003484964,0.005790353,0.004886448,0.00381586,FALSE,TRUE,,0,1,,,
1913,0.00406307,0.002869308,0.002226651,0.003143728,0.003603399,0.002547979,FALSE,TRUE,,0,1,,,
1914,0.004172504,0.003281891,0.00312537,0.00244087,0.003306687,0.00320363,FALSE,TRUE,,0,1,,,
1915,0.003352225,0.003424644,0.002361476,0.003588974,0.0034706,0.00289306,FALSE,TRUE,,0,1,,,
1916,0.003232062,0.002327204,0.002267003,0.001945972,0.002589017,0.002297103,FALSE,TRUE,,0,1,,,
1917,0.003930569,0.002742231,0.002119362,0.002418399,0.003174484,0.002430797,FALSE,TRUE,,0,1,,,
1918,0.00147295,0.002779365,0.002263725,0.001618803,0.001545876,0.002521545,TRUE,FALSE,,1,0,,,
1919,0.002009451,0.002805293,0.00341326,0.00396508,0.002987266,0.003109276,TRUE,FALSE,,1,0,,,
1920,0.002071619,0.002501607,0.002630651,0.002455711,0.002263665,0.002566129,TRUE,FALSE,,1,0,,,
1921,0.002748311,0.003242195,0.005252481,0.002726853,0.002737582,0.004247338,TRUE,FALSE,,1,0,,,
1922,0.003297746,0.002909303,0.001927733,0.002175391,0.002736568,0.002418518,FALSE,TRUE,,0,1,,,
1923,0.002562582,0.002548337,0.00252372,0.003022909,0.002792746,0.002536029,FALSE,TRUE,,0,1,,,
1924,0.003043115,0.003612757,0.003207326,0.003198326,0.00312072,0.003410041,TRUE,FALSE,,1,0,,,
1925,0.005954444,0.004906595,0.004557312,0.005611122,0.005782783,0.004731953,FALSE,TRUE,,0,1,,,
1926,0.004102826,0.002761662,0.004903734,0.004011571,0.004057199,0.003832698,FALSE,TRUE,,0,1,,,
1927,0.002499998,0.002397478,0.002852559,0.002352715,0.002426356,0.002625018,TRUE,FALSE,,1,0,,,
1928,0.002937436,0.006677449,0.002304435,0.00288862,0.002913028,0.004490942,TRUE,FALSE,,1,0,,,
1929,0.003284156,0.002746582,0.004529953,0.00470072,0.003992438,0.003638268,FALSE,TRUE,,0,1,,,
1930,0.002912343,0.003384233,0.002710283,0.003439009,0.003175676,0.003047258,FALSE,TRUE,,0,1,,,
1931,0.003549397,0.005299091,0.006923437,0.005034089,0.004291743,0.006111264,TRUE,FALSE,,1,0,,,
1932,0.003453195,0.003257573,0.002035677,0.004195452,0.003824323,0.002646625,FALSE,TRUE,,0,1,,,
1933,0.003006577,0.002057195,0.003003061,0.002991915,0.002999246,0.002530128,FALSE,TRUE,,0,1,,,
1934,0.002741039,0.003278673,0.002850294,0.00278765,0.002764344,0.003064483,TRUE,FALSE,,1,0,,,
1935,0.003160894,0.002847552,0.004576385,0.003279686,0.00322029,0.003711969,TRUE,FALSE,,1,0,,,
1936,0.003380835,0.002778649,0.003448248,0.003400445,0.00339064,0.003113449,FALSE,TRUE,,0,1,,,
1937,0.003144324,0.00491941,0.003041685,0.005031586,0.004087955,0.003980547,FALSE,TRUE,,0,1,,,
1938,0.003276765,0.00161314,0.001845419,0.002015412,0.002646089,0.00172928,FALSE,TRUE,,0,1,,,
1939,0.003626466,0.003113091,0.00261265,0.004166543,0.003896505,0.002862871,FALSE,TRUE,,0,1,,,
1940,0.002718627,0.001746118,0.001714051,0.002512395,0.002615511,0.001730084,FALSE,TRUE,,0,1,,,
1941,0.003370345,0.002366602,0.002271652,0.003695071,0.003532708,0.002319127,FALSE,TRUE,,0,1,,,
1942,0.001644969,0.002487838,0.002140462,0.001832545,0.001738757,0.00231415,TRUE,FALSE,,1,0,,,
1943,0.001978338,0.00293088,0.002215266,0.00148648,0.001732409,0.002573073,TRUE,FALSE,,1,0,,,
1944,0.003245533,0.003388405,0.003584564,0.002415478,0.002830505,0.003486484,TRUE,FALSE,,1,0,,,
1945,0.001731753,0.00309515,0.002904177,0.002381921,0.002056837,0.002999663,TRUE,FALSE,,1,0,,,
1946,0.005209446,0.005051553,0.005567074,0.003766358,0.004487902,0.005309314,TRUE,FALSE,,1,0,,,
1947,0.002296984,0.002444506,0.003859639,0.003468096,0.00288254,0.003152072,TRUE,FALSE,,1,0,,,
1948,0.002943575,0.002101898,0.003741741,0.002467453,0.002705514,0.00292182,TRUE,FALSE,,1,0,,,
1949,0.002479017,0.00288415,0.003371775,0.00311476,0.002796888,0.003127962,TRUE,FALSE,,1,0,,,
1950,0.002059281,0.002925694,0.003958344,0.002295434,0.002177358,0.003442019,TRUE,FALSE,,1,0,,,
1951,0.002046168,0.001568556,0.002502143,0.002739727,0.002392948,0.00203535,FALSE,TRUE,,0,1,,,
1952,0.002665937,0.004017472,0.006018281,0.003936887,0.003301412,0.005017877,TRUE,FALSE,,1,0,,,
1953,0.003026903,0.003191352,0.002475202,0.003448844,0.003237873,0.002833277,FALSE,TRUE,,0,1,,,
1954,0.002275288,0.002043605,0.002580643,0.001749754,0.002012521,0.002312124,TRUE,FALSE,,1,0,,,
1955,0.00207001,0.002939701,0.003196359,0.002224803,0.002147406,0.00306803,TRUE,FALSE,,1,0,,,
1956,0.002081871,0.001976311,0.002794325,0.002079844,0.002080858,0.002385318,TRUE,FALSE,,1,0,,,
1957,0.001517534,0.001871288,0.001459241,0.002130806,0.00182417,0.001665264,FALSE,TRUE,,0,1,,,
1958,0.002916813,0.002562344,0.002757847,0.003946126,0.003431469,0.002660096,FALSE,TRUE,,0,1,,,
1959,0.001918375,0.002404332,0.002790332,0.002059698,0.001989037,0.002597332,TRUE,FALSE,,1,0,,,
1960,0.002849758,0.002559483,0.002788603,0.002639592,0.002744675,0.002674043,FALSE,TRUE,,0,1,,,
1961,0.002784431,0.003929198,0.005024791,0.003734946,0.003259689,0.004476994,TRUE,FALSE,,1,0,,,
1962,0.00167346,0.002048016,0.001958668,0.001343966,0.001508713,0.002003342,TRUE,FALSE,,1,0,,,
1963,0.003497362,0.002385974,0.003783107,0.004609704,0.004053533,0.00308454,FALSE,TRUE,,0,1,,,
1964,0.001711607,0.002020419,0.004096925,0.001947522,0.001829565,0.003058672,TRUE,FALSE,,1,0,,,
1965,0.00175631,0.003187895,0.002449512,0.001255751,0.001506031,0.002818704,TRUE,FALSE,,1,0,,,
1966,0.00190866,0.002209544,0.001472533,0.001898527,0.001903594,0.001841038,FALSE,TRUE,,0,1,,,
1967,0.002638042,0.003280818,0.002866626,0.003281116,0.002959579,0.003073722,TRUE,FALSE,,1,0,,,
1968,0.004050612,0.004240513,0.004037619,0.003958404,0.004004508,0.004139066,TRUE,FALSE,,1,0,,,
1969,0.002138853,0.003452897,0.002873063,0.002787769,0.002463311,0.00316298,TRUE,FALSE,,1,0,,,
1970,0.002889812,0.002625823,0.003114223,0.002588987,0.0027394,0.002870023,TRUE,FALSE,,1,0,,,
1971,0.002378166,0.001911342,0.001609325,0.002496183,0.002437174,0.001760334,FALSE,TRUE,,0,1,,,
1972,0.002104759,0.002210319,0.002773166,0.002113402,0.002109081,0.002491742,TRUE,FALSE,,1,0,,,
1973,0.002663851,0.002485573,0.003699481,0.002697289,0.00268057,0.003092527,TRUE,FALSE,,1,0,,,
1974,0.00379616,0.001764596,0.002416253,0.003156602,0.003476381,0.002090424,FALSE,TRUE,,0,1,,,
1975,0.003904521,0.003640294,0.004722118,0.00386703,0.003885776,0.004181206,TRUE,FALSE,,1,0,,,
1976,0.002298534,0.002442062,0.002211809,0.002912641,0.002605587,0.002326936,FALSE,TRUE,,0,1,,,
1977,0.002303243,0.001340926,0.002741337,0.002023935,0.002163589,0.002041131,FALSE,TRUE,,0,1,,,
1978,0.002988338,0.002311707,0.003300905,0.002893984,0.002941161,0.002806306,FALSE,TRUE,,0,1,,,
1979,0.002242625,0.004125655,0.003381431,0.002066553,0.002154589,0.003753543,TRUE,FALSE,,1,0,,,
1980,0.00158453,0.002988875,0.002124548,0.001676261,0.001630396,0.002556711,TRUE,FALSE,,1,0,,,
1981,0.001600683,0.001608491,0.002239347,0.001678228,0.001639456,0.001923919,TRUE,FALSE,,1,0,,,
1982,0.002633512,0.004094839,0.002750874,0.002841592,0.002737552,0.003422856,TRUE,FALSE,,1,0,,,
1983,0.002827883,0.002100289,0.002594352,0.002336502,0.002582192,0.00234732,FALSE,TRUE,,0,1,,,
1984,0.003825068,0.002847314,0.004154325,0.003486097,0.003655583,0.003500819,FALSE,TRUE,,0,1,,,
1985,0.004648089,0.003260195,0.002789736,0.006161511,0.0054048,0.003024966,FALSE,TRUE,,0,1,,,
1986,0.003754616,0.003412843,0.004012764,0.006020129,0.004887372,0.003712803,FALSE,TRUE,,0,1,,,
1987,0.003358662,0.002391934,0.001892567,0.002143741,0.002751201,0.002142251,FALSE,TRUE,,0,1,,,
1988,0.002360404,0.003172994,0.004138947,0.003540218,0.002950311,0.00365597,TRUE,FALSE,,1,0,,,
1989,0.003431737,0.003054738,0.002751768,0.002311349,0.002871543,0.002903253,TRUE,FALSE,,1,0,,,
1990,0.002561331,0.003396571,0.003005028,0.001949072,0.002255201,0.003200799,TRUE,FALSE,,1,0,,,
1991,0.002370179,0.003638744,0.003309071,0.002931237,0.002650708,0.003473908,TRUE,FALSE,,1,0,,,
1992,0.002609372,0.002921164,0.003291488,0.003698289,0.003153831,0.003106326,FALSE,TRUE,,0,1,,,
1993,0.003216386,0.002641678,0.001983047,0.003092587,0.003154486,0.002312362,FALSE,TRUE,,0,1,,,
1994,0.006060183,0.006076455,0.002505839,0.004572093,0.005316138,0.004291147,FALSE,TRUE,,0,1,,,
1995,0.004345119,0.003336489,0.005083084,0.003498018,0.003921568,0.004209787,TRUE,FALSE,,1,0,,,
1996,0.002227485,0.001668334,0.003222644,0.003705263,0.002966374,0.002445489,FALSE,TRUE,,0,1,,,
1997,0.005833864,0.003588498,0.003062725,0.005557477,0.005695671,0.003325611,FALSE,TRUE,,0,1,,,
1998,0.001482785,0.002282202,0.002747416,0.002206326,0.001844555,0.002514809,TRUE,FALSE,,1,0,,,
1999,0.005418897,0.005964279,0.003079653,0.004613161,0.005016029,0.004521966,FALSE,TRUE,,0,1,,,
2000,0.004706323,0.002644598,0.00266695,0.005180955,0.004943639,0.002655774,FALSE,TRUE,,0,1,,,
2001,0.004399955,0.002448857,0.003991663,0.002917528,0.003658742,0.00322026,FALSE,TRUE,,0,1,,,
2002,0.002532065,0.001666009,0.002228916,0.002752781,0.002642423,0.001947463,FALSE,TRUE,,0,1,,,
2003,0.002797306,0.004191577,0.005865037,0.003181279,0.002989292,0.005028307,TRUE,FALSE,,1,0,,,
2004,0.003359795,0.004054427,0.004721224,0.00199616,0.002677977,0.004387826,TRUE,FALSE,,1,0,,,
2005,0.002238631,0.002970219,0.00293231,0.002555251,0.002396941,0.002951264,TRUE,FALSE,,1,0,,,
2006,0.002505481,0.002481639,0.003125072,0.003670275,0.003087878,0.002803355,FALSE,TRUE,,0,1,,,
2007,0.003469229,0.004463255,0.002503335,0.00361228,0.003540754,0.003483295,FALSE,TRUE,,0,1,,,
2008,0.002739966,0.005225539,0.001702964,0.002477288,0.002608627,0.003464252,TRUE,FALSE,,1,0,,,
2009,0.002637744,0.002910852,0.002926648,0.002394676,0.00251621,0.00291875,TRUE,FALSE,,1,0,,,
2010,0.004755855,0.004589558,0.003064334,0.002979815,0.003867835,0.003826946,FALSE,TRUE,,0,1,,,
2011,0.0025599,0.002206922,0.002591133,0.001921237,0.002240568,0.002399027,TRUE,FALSE,,1,0,,,
2012,0.002035618,0.002243757,0.002089143,0.002040446,0.002038032,0.00216645,TRUE,FALSE,,1,0,,,
2013,0.002390623,0.003620267,0.003872156,0.002418458,0.002404541,0.003746212,TRUE,FALSE,,1,0,,,
2014,0.002219081,0.002388477,0.003197968,0.003261745,0.002740413,0.002793223,TRUE,FALSE,,1,0,,,
2015,0.004355609,0.004307866,0.003750741,0.003517687,0.003936648,0.004029304,TRUE,FALSE,,1,0,,,
2016,0.003814816,0.003757775,0.004177094,0.003594398,0.003704607,0.003967434,TRUE,FALSE,,1,0,,,
2017,0.00245434,0.003000855,0.003695309,0.002971411,0.002712876,0.003348082,TRUE,FALSE,,1,0,,,
2018,0.002604663,0.001863837,0.003380418,0.002658486,0.002631575,0.002622128,FALSE,TRUE,,0,1,,,
2019,0.001678169,0.00219804,0.002852321,0.002145469,0.001911819,0.002525181,TRUE,FALSE,,1,0,,,
2020,0.00241226,0.002882302,0.003541946,0.002745509,0.002578884,0.003212124,TRUE,FALSE,,1,0,,,
2021,0.005115807,0.002304733,0.003040254,0.00407815,0.004596978,0.002672493,FALSE,TRUE,,0,1,,,
2022,0.002292812,0.002203822,0.00381726,0.002446711,0.002369761,0.003010541,TRUE,FALSE,,1,0,,,
2023,0.00412637,0.002512038,0.001567841,0.002056241,0.003091305,0.002039939,FALSE,TRUE,,0,1,,,
2024,0.001426697,0.001696289,0.001823425,0.001974344,0.001700521,0.001759857,TRUE,FALSE,,1,0,,,
2025,0.002271116,0.003306985,0.002609193,0.001996636,0.002133876,0.002958089,TRUE,FALSE,,1,0,,,
2026,0.004370034,0.002661645,0.002790451,0.003396451,0.003883243,0.002726048,FALSE,TRUE,,0,1,,,
2027,0.003785074,0.002801895,0.004867911,0.004047632,0.003916353,0.003834903,FALSE,TRUE,,0,1,,,
2028,0.002137423,0.001854718,0.001991332,0.001394272,0.001765847,0.001923025,TRUE,FALSE,,1,0,,,
2029,0.004478991,0.003362477,0.002798796,0.003901839,0.004190415,0.003080636,FALSE,TRUE,,0,1,,,
2030,0.003647208,0.002173364,0.004062831,0.003782213,0.00371471,0.003118098,FALSE,TRUE,,0,1,,,
2031,0.002397895,0.002617776,0.002929926,0.003638208,0.003018051,0.002773851,FALSE,TRUE,,0,1,,,
2032,0.002447367,0.003146529,0.003194809,0.004076302,0.003261834,0.003170669,FALSE,TRUE,,0,1,,,
2033,0.001822174,0.002356172,0.002901435,0.001796961,0.001809567,0.002628803,TRUE,FALSE,,1,0,,,
2034,0.002337396,0.004768252,0.003298998,0.003045201,0.002691299,0.004033625,TRUE,FALSE,,1,0,,,
2035,0.002739668,0.002465427,0.002969503,0.002207816,0.002473742,0.002717465,TRUE,FALSE,,1,0,,,
2036,0.003152251,0.003894031,0.002868652,0.003654718,0.003403485,0.003381342,FALSE,TRUE,,0,1,,,
2037,0.003645182,0.003626227,0.003099144,0.004815996,0.004230589,0.003362685,FALSE,TRUE,,0,1,,,
2038,0.002506793,0.002143741,0.002159059,0.003733516,0.003120154,0.0021514,FALSE,TRUE,,0,1,,,
2039,0.00172919,0.00214535,0.002864361,0.001407802,0.001568496,0.002504855,TRUE,FALSE,,1,0,,,
2040,0.003807783,0.003564417,0.004395127,0.005731583,0.004769683,0.003979772,FALSE,TRUE,,0,1,,,
2041,0.001998782,0.002497911,0.0027861,0.002906382,0.002452582,0.002642006,TRUE,FALSE,,1,0,,,
2042,0.003961265,0.004098892,0.009244382,0.005920768,0.004941016,0.006671637,TRUE,FALSE,,1,0,,,
2043,0.002146661,0.001376867,0.002108634,0.003217459,0.00268206,0.00174275,FALSE,TRUE,,0,1,,,
2044,0.001901507,0.001671433,0.002294838,0.002688348,0.002294928,0.001983136,FALSE,TRUE,,0,1,,,
2045,0.001728714,0.001662612,0.002884686,0.002474308,0.002101511,0.002273649,TRUE,FALSE,,1,0,,,
2046,0.004314482,0.004542768,0.002518237,0.00515449,0.004734486,0.003530502,FALSE,TRUE,,0,1,,,
2047,0.002185881,0.002086163,0.002716005,0.003040373,0.002613127,0.002401084,FALSE,TRUE,,0,1,,,
2048,0.001460969,0.001866698,0.002255499,0.002539992,0.002000481,0.002061099,TRUE,FALSE,,1,0,,,
2049,0.002364755,0.003701448,0.003547311,0.001755893,0.002060324,0.00362438,TRUE,FALSE,,1,0,,,
2050,0.003449142,0.002797782,0.003483832,0.002641618,0.00304538,0.003140807,TRUE,FALSE,,1,0,,,
2051,0.004781604,0.005718589,0.005127192,0.00398159,0.004381597,0.00542289,TRUE,FALSE,,1,0,,,
2052,0.002782464,0.002202511,0.002901852,0.003072739,0.002927601,0.002552181,FALSE,TRUE,,0,1,,,
2053,0.002903402,0.004331231,0.00441134,0.003087401,0.002995402,0.004371285,TRUE,FALSE,,1,0,,,
2054,0.003450513,0.001533628,0.002613246,0.00274682,0.003098667,0.002073437,FALSE,TRUE,,0,1,,,
2055,0.001918256,0.002638102,0.002807856,0.00218451,0.002051383,0.002722979,TRUE,FALSE,,1,0,,,
2056,0.00303781,0.00418061,0.004235208,0.004499972,0.003768891,0.004207909,TRUE,FALSE,,1,0,,,
2057,0.002322495,0.003245294,0.002697766,0.002132177,0.002227336,0.00297153,TRUE,FALSE,,1,0,,,
2058,0.002807736,0.002610326,0.003443122,0.002503276,0.002655506,0.003026724,TRUE,FALSE,,1,0,,,
2059,0.001866519,0.002828121,0.002563357,0.001627445,0.001746982,0.002695739,TRUE,FALSE,,1,0,,,
2060,0.002387762,0.003292918,0.001743197,0.002147555,0.002267659,0.002518058,TRUE,FALSE,,1,0,,,
2061,0.00210464,0.002359986,0.003256619,0.003237724,0.002671182,0.002808303,TRUE,FALSE,,1,0,,,
2062,0.00296396,0.002708673,0.003320456,0.005365729,0.004164845,0.003014565,FALSE,TRUE,,0,1,,,
2063,0.003333449,0.003681779,0.003740132,0.003042281,0.003187865,0.003710955,TRUE,FALSE,,1,0,,,
2064,0.002897799,0.003880203,0.003603101,0.002783,0.0028404,0.003741652,TRUE,FALSE,,1,0,,,
2065,0.007144928,0.006293654,0.00614059,0.003837407,0.005491167,0.006217122,TRUE,FALSE,,1,0,,,
2066,0.002631664,0.004836738,0.002554834,0.004642308,0.003636986,0.003695786,TRUE,FALSE,,1,0,,,
2067,0.001904905,0.002042592,0.002021015,0.001537681,0.001721293,0.002031803,TRUE,FALSE,,1,0,,,
2068,0.001621008,0.00326097,0.002246141,0.002673924,0.002147466,0.002753556,TRUE,FALSE,,1,0,,,
2069,0.004198432,0.008661747,0.003936827,0.00500977,0.004604101,0.006299287,TRUE,FALSE,,1,0,,,
2070,0.002660155,0.002106309,0.001642823,0.003260255,0.002960205,0.001874566,FALSE,TRUE,,0,1,,,
2071,0.004463494,0.003984034,0.003253877,0.004481912,0.004472703,0.003618956,FALSE,TRUE,,0,1,,,
2072,0.002706707,0.002598286,0.003758371,0.002426624,0.002566665,0.003178328,TRUE,FALSE,,1,0,,,
2073,0.003706634,0.002910852,0.002039254,0.003876686,0.00379166,0.002475053,FALSE,TRUE,,0,1,,,
2074,0.002634525,0.003391683,0.003286302,0.004779279,0.003706902,0.003338993,FALSE,TRUE,,0,1,,,
2075,0.005999327,0.004816055,0.005086482,0.004679203,0.005339265,0.004951268,FALSE,TRUE,,0,1,,,
2076,0.004407942,0.002117515,0.003196537,0.004483759,0.004445851,0.002657026,FALSE,TRUE,,0,1,,,
2077,0.003152549,0.002861559,0.003478944,0.002048075,0.002600312,0.003170252,TRUE,FALSE,,1,0,,,
2078,0.002305865,0.002163589,0.002129376,0.004663825,0.003484845,0.002146482,FALSE,TRUE,,0,1,,,
2079,0.00220257,0.002965629,0.002484083,0.004950106,0.003576338,0.002724856,FALSE,TRUE,,0,1,,,
2080,0.00391233,0.003955007,0.002799809,0.003722787,0.003817558,0.003377408,FALSE,TRUE,,0,1,,,
2081,0.003812015,0.002358198,0.003251672,0.004196525,0.00400427,0.002804935,FALSE,TRUE,,0,1,,,
2082,0.004151165,0.004272342,0.002294898,0.004086316,0.004118741,0.00328362,FALSE,TRUE,,0,1,,,
2083,0.001698613,0.00110656,0.001510203,0.002173364,0.001935989,0.001308382,FALSE,TRUE,,0,1,,,
2084,0.003573775,0.002035677,0.002907395,0.003445923,0.003509849,0.002471536,FALSE,TRUE,,0,1,,,
2085,0.002645433,0.001260638,0.002380073,0.001830995,0.002238214,0.001820356,FALSE,TRUE,,0,1,,,
2086,0.001890898,0.002740681,0.002102673,0.001985312,0.001938105,0.002421677,TRUE,FALSE,,1,0,,,
2087,0.002087176,0.00222522,0.002764642,0.001752675,0.001919925,0.002494931,TRUE,FALSE,,1,0,,,
2088,0.003345191,0.003979027,0.003233492,0.003489733,0.003417462,0.00360626,TRUE,FALSE,,1,0,,,
2089,0.002246439,0.002265096,0.001859248,0.002656698,0.002451569,0.002062172,FALSE,TRUE,,0,1,,,
2090,0.002993524,0.003567219,0.003976345,0.00199765,0.002495587,0.003771782,TRUE,FALSE,,1,0,,,
2091,0.003154576,0.004704356,0.00183481,0.002200425,0.0026775,0.003269583,TRUE,FALSE,,1,0,,,
2092,0.001987994,0.002354026,0.003380358,0.001604021,0.001796007,0.002867192,TRUE,FALSE,,1,0,,,
2093,0.002158105,0.00394851,0.003555357,0.003622711,0.002890408,0.003751934,TRUE,FALSE,,1,0,,,
2094,0.00362432,0.001962066,0.003272057,0.00229913,0.002961725,0.002617061,FALSE,TRUE,,0,1,,,
2095,0.00429976,0.004627466,0.00375247,0.003211439,0.003755599,0.004189968,TRUE,FALSE,,1,0,,,
2096,0.00356406,0.002534389,0.003196776,0.003034711,0.003299385,0.002865583,FALSE,TRUE,,0,1,,,
2097,0.002932429,0.002407908,0.002463996,0.002691269,0.002811849,0.002435952,FALSE,TRUE,,0,1,,,
2098,0.00325489,0.00404948,0.002439022,0.003172696,0.003213793,0.003244251,TRUE,FALSE,,1,0,,,
2099,0.003297508,0.001657367,0.003100574,0.002167583,0.002732545,0.00237897,FALSE,TRUE,,0,1,,,
2100,0.003933966,0.003020704,0.003848553,0.003125548,0.003529757,0.003434628,FALSE,TRUE,,0,1,,,
2101,0.002649784,0.005695462,0.003809094,0.002830982,0.002740383,0.004752278,TRUE,FALSE,,1,0,,,
2102,0.003129482,0.003225684,0.002733648,0.002476454,0.002802968,0.002979666,TRUE,FALSE,,1,0,,,
2103,0.003051043,0.002444088,0.003219426,0.003439784,0.003245413,0.002831757,FALSE,TRUE,,0,1,,,
2104,0.001589298,0.001593769,0.002260029,0.001776814,0.001683056,0.001926899,TRUE,FALSE,,1,0,,,
2105,0.0022223,0.002740324,0.003015757,0.003007531,0.002614915,0.00287804,TRUE,FALSE,,1,0,,,
2106,0.001984179,0.001603127,0.002931893,0.001392066,0.001688123,0.00226751,TRUE,FALSE,,1,0,,,
2107,0.003940463,0.003690898,0.002638936,0.003299773,0.003620118,0.003164917,FALSE,TRUE,,0,1,,,
