,car,glass,plate,truck,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
0,0.0030243992805480957,0.001412808895111084,0.002186000347137451,0.0016829371452331543,0.002353668212890625,0.0017994046211242676,False,True
1,0.005554378032684326,0.0038408637046813965,0.0036185383796691895,0.0036287307739257812,0.004591554403305054,0.003729701042175293,False,True
2,0.0021213889122009277,0.002111077308654785,0.0018048286437988281,0.0025754570960998535,0.0023484230041503906,0.0019579529762268066,False,True
3,0.0016377568244934082,0.0016892552375793457,0.001353621482849121,0.002146601676940918,0.001892179250717163,0.0015214383602142334,False,True
4,0.0027438998222351074,0.004270315170288086,0.0034490227699279785,0.0054718852043151855,0.0041078925132751465,0.0038596689701080322,False,True
5,0.0033226609230041504,0.0034824013710021973,0.0033173561096191406,0.0039049386978149414,0.003613799810409546,0.003399878740310669,False,True
6,0.0014392733573913574,0.0019767284393310547,0.002077341079711914,0.0033490657806396484,0.002394169569015503,0.0020270347595214844,False,True
7,0.005005061626434326,0.0016079545021057129,0.0023368000984191895,0.004183530807495117,0.004594296216964722,0.001972377300262451,False,True
8,0.0038257241249084473,0.003331482410430908,0.003991365432739258,0.0029451847076416016,0.0033854544162750244,0.003661423921585083,True,False
9,0.001984834671020508,0.0020088553428649902,0.0023238658905029297,0.00194472074508667,0.001964777708053589,0.00216636061668396,True,False
10,0.0032159090042114258,0.0038632750511169434,0.003998816013336182,0.0025971531867980957,0.0029065310955047607,0.0039310455322265625,True,False
11,0.0022138357162475586,0.0019246935844421387,0.002655327320098877,0.003574967384338379,0.0028944015502929688,0.002290010452270508,False,True
12,0.002467632293701172,0.0022600293159484863,0.002881646156311035,0.002925097942352295,0.0026963651180267334,0.0025708377361297607,False,True
13,0.004099130630493164,0.0023151040077209473,0.002493143081665039,0.004240095615386963,0.0041696131229400635,0.002404123544692993,False,True
14,0.0018966197967529297,0.001486063003540039,0.002061784267425537,0.0020406246185302734,0.0019686222076416016,0.001773923635482788,False,True
15,0.003467261791229248,0.0022262930870056152,0.001477956771850586,0.003205418586730957,0.0033363401889801025,0.0018521249294281006,False,True
16,0.0032938718795776367,0.0017040371894836426,0.0017629265785217285,0.0022106170654296875,0.002752244472503662,0.0017334818840026855,False,True
17,0.004805862903594971,0.0018423199653625488,0.002230405807495117,0.00399935245513916,0.004402607679367065,0.002036362886428833,False,True
18,0.0029407739639282227,0.0014797449111938477,0.0020034313201904297,0.002516627311706543,0.002728700637817383,0.0017415881156921387,False,True
19,0.00230562686920166,0.0026656389236450195,0.002708137035369873,0.0035102367401123047,0.0029079318046569824,0.0026868879795074463,False,True
20,0.00247347354888916,0.0022894740104675293,0.0013831257820129395,0.002055943012237549,0.0022647082805633545,0.0018362998962402344,False,True
21,0.0028380751609802246,0.002120494842529297,0.003625035285949707,0.003036320209503174,0.0029371976852416992,0.002872765064239502,False,True
22,0.003567993640899658,0.0019401907920837402,0.003653407096862793,0.003641784191131592,0.003604888916015625,0.0027967989444732666,False,True
23,0.004562556743621826,0.0035057663917541504,0.004965782165527344,0.005660951137542725,0.005111753940582275,0.004235774278640747,False,True
24,0.003757655620574951,0.003864765167236328,0.0020389556884765625,0.005481362342834473,0.004619508981704712,0.0029518604278564453,False,True
